date,time,unit,temperature,condition,species,Type,quadrat,loggertype,datetime
7/25/22,15:30:00,C,32.5,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:30
7/25/22,15:30:00,C,31,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:30
7/25/22,15:30:00,C,32.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:30
7/25/22,15:30:00,C,33.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:30
7/25/22,15:30:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:30
7/25/22,15:30:00,C,36,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:30
7/25/22,15:30:00,C,32,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:30
7/25/22,15:31:00,C,36.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:31
7/25/22,15:31:00,C,32.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:31
7/25/22,15:31:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:31
7/25/22,15:31:00,C,32,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:31
7/25/22,15:31:00,C,37,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:31
7/25/22,15:31:00,C,32.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:31
7/25/22,15:31:00,C,36,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:31
7/25/22,15:31:00,C,35,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:31
7/25/22,15:31:00,C,34,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:31
7/25/22,15:31:00,C,33.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:31
7/25/22,15:31:00,C,33,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:31
7/25/22,15:31:00,C,32.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:31
7/25/22,15:31:00,C,38,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:31
7/25/22,15:31:00,C,36.5,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:31
7/25/22,15:31:00,C,33,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:31
7/25/22,15:31:00,C,33.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:31
7/25/22,15:31:00,C,34,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:31
7/25/22,15:31:00,C,34,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:31
7/25/22,15:31:00,C,34.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:31
7/25/22,15:32:00,C,36,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:32
7/25/22,15:32:00,C,31.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:32
7/25/22,15:32:00,C,34.5,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:32
7/25/22,15:32:00,C,32.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:32
7/25/22,15:32:00,C,33.5,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:32
7/25/22,15:32:00,C,33,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:32
7/25/22,15:32:00,C,32,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:32
7/25/22,15:32:00,C,31,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:32
7/25/22,15:32:00,C,32.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:32
7/25/22,15:32:00,C,33.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:32
7/25/22,15:32:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:32
7/25/22,15:32:00,C,36,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:32
7/25/22,15:32:00,C,32,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:32
7/25/22,15:33:00,C,36.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:33
7/25/22,15:33:00,C,32.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:33
7/25/22,15:33:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:33
7/25/22,15:33:00,C,31.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:33
7/25/22,15:33:00,C,36.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:33
7/25/22,15:33:00,C,32,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:33
7/25/22,15:33:00,C,36,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:33
7/25/22,15:33:00,C,35,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:33
7/25/22,15:33:00,C,34,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:33
7/25/22,15:33:00,C,33.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:33
7/25/22,15:33:00,C,33,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:33
7/25/22,15:33:00,C,32.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:33
7/25/22,15:33:00,C,38,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:33
7/25/22,15:33:00,C,36.5,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:33
7/25/22,15:33:00,C,32.5,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:33
7/25/22,15:33:00,C,33.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:33
7/25/22,15:33:00,C,33.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:33
7/25/22,15:33:00,C,34,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:33
7/25/22,15:33:00,C,34,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:33
7/25/22,15:34:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:34
7/25/22,15:34:00,C,31.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:34
7/25/22,15:34:00,C,34.5,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:34
7/25/22,15:34:00,C,32.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:34
7/25/22,15:34:00,C,33.5,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:34
7/25/22,15:34:00,C,33,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:34
7/25/22,15:34:00,C,32,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:34
7/25/22,15:34:00,C,31,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:34
7/25/22,15:34:00,C,32.5,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:34
7/25/22,15:34:00,C,33,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:34
7/25/22,15:34:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:34
7/25/22,15:34:00,C,35.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:34
7/25/22,15:34:00,C,32,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:34
7/25/22,15:35:00,C,36,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:35
7/25/22,15:35:00,C,32.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:35
7/25/22,15:35:00,C,32.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:35
7/25/22,15:35:00,C,31.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:35
7/25/22,15:35:00,C,36,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:35
7/25/22,15:35:00,C,32,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:35
7/25/22,15:35:00,C,35.5,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:35
7/25/22,15:35:00,C,35,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:35
7/25/22,15:35:00,C,34,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:35
7/25/22,15:35:00,C,33.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:35
7/25/22,15:35:00,C,33,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:35
7/25/22,15:35:00,C,32.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:35
7/25/22,15:35:00,C,37,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:35
7/25/22,15:35:00,C,36,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:35
7/25/22,15:35:00,C,32.5,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:35
7/25/22,15:35:00,C,33,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:35
7/25/22,15:35:00,C,34,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:35
7/25/22,15:35:00,C,34,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:35
7/25/22,15:35:00,C,34,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:35
7/25/22,15:36:00,C,35,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:36
7/25/22,15:36:00,C,31.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:36
7/25/22,15:36:00,C,34.5,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:36
7/25/22,15:36:00,C,32.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:36
7/25/22,15:36:00,C,33.5,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:36
7/25/22,15:36:00,C,33,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:36
7/25/22,15:36:00,C,32,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:36
7/25/22,15:36:00,C,30.5,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:36
7/25/22,15:36:00,C,32,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:36
7/25/22,15:36:00,C,33,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:36
7/25/22,15:36:00,C,31.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:36
7/25/22,15:36:00,C,35.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:36
7/25/22,15:36:00,C,32,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:36
7/25/22,15:37:00,C,36,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:37
7/25/22,15:37:00,C,32.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:37
7/25/22,15:37:00,C,32,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:37
7/25/22,15:37:00,C,31.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:37
7/25/22,15:37:00,C,36,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:37
7/25/22,15:37:00,C,32,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:37
7/25/22,15:37:00,C,35.5,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:37
7/25/22,15:37:00,C,34.5,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:37
7/25/22,15:37:00,C,34,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:37
7/25/22,15:37:00,C,33.5,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:37
7/25/22,15:37:00,C,33,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:37
7/25/22,15:37:00,C,32.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:37
7/25/22,15:37:00,C,37,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:37
7/25/22,15:37:00,C,36,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:37
7/25/22,15:37:00,C,32.5,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:37
7/25/22,15:37:00,C,33,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:37
7/25/22,15:37:00,C,33.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:37
7/25/22,15:37:00,C,34,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:37
7/25/22,15:37:00,C,33.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:37
7/25/22,15:38:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:38
7/25/22,15:38:00,C,31.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:38
7/25/22,15:38:00,C,34.5,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:38
7/25/22,15:38:00,C,32.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:38
7/25/22,15:38:00,C,33,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:38
7/25/22,15:38:00,C,32.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:38
7/25/22,15:38:00,C,32,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:38
7/25/22,15:38:00,C,30.5,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:38
7/25/22,15:38:00,C,32,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:38
7/25/22,15:38:00,C,33,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:38
7/25/22,15:38:00,C,31.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:38
7/25/22,15:38:00,C,35.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:38
7/25/22,15:38:00,C,31.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:38
7/25/22,15:39:00,C,36,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:39
7/25/22,15:39:00,C,32.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:39
7/25/22,15:39:00,C,32,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:39
7/25/22,15:39:00,C,31.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:39
7/25/22,15:39:00,C,36,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:39
7/25/22,15:39:00,C,32,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:39
7/25/22,15:39:00,C,35.5,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:39
7/25/22,15:39:00,C,35,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:39
7/25/22,15:39:00,C,33.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:39
7/25/22,15:39:00,C,33,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:39
7/25/22,15:39:00,C,33,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:39
7/25/22,15:39:00,C,32.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:39
7/25/22,15:39:00,C,37,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:39
7/25/22,15:39:00,C,36,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:39
7/25/22,15:39:00,C,32.5,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:39
7/25/22,15:39:00,C,33,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:39
7/25/22,15:39:00,C,33.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:39
7/25/22,15:39:00,C,34,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:39
7/25/22,15:39:00,C,33.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:39
7/25/22,15:40:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:40
7/25/22,15:40:00,C,31.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:40
7/25/22,15:40:00,C,34.5,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:40
7/25/22,15:40:00,C,32.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:40
7/25/22,15:40:00,C,33,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:40
7/25/22,15:40:00,C,32.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:40
7/25/22,15:40:00,C,32,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:40
7/25/22,15:40:00,C,30.5,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:40
7/25/22,15:40:00,C,32,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:40
7/25/22,15:40:00,C,33,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:40
7/25/22,15:40:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:40
7/25/22,15:40:00,C,35.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:40
7/25/22,15:40:00,C,31.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:40
7/25/22,15:41:00,C,36,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:41
7/25/22,15:41:00,C,32.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:41
7/25/22,15:41:00,C,32,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:41
7/25/22,15:41:00,C,31.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:41
7/25/22,15:41:00,C,36,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:41
7/25/22,15:41:00,C,32,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:41
7/25/22,15:41:00,C,35.5,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:41
7/25/22,15:41:00,C,34.5,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:41
7/25/22,15:41:00,C,33.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:41
7/25/22,15:41:00,C,33,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:41
7/25/22,15:41:00,C,33,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:41
7/25/22,15:41:00,C,32.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:41
7/25/22,15:41:00,C,37,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:41
7/25/22,15:41:00,C,36,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:41
7/25/22,15:41:00,C,32.5,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:41
7/25/22,15:41:00,C,33,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:41
7/25/22,15:41:00,C,33.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:41
7/25/22,15:41:00,C,34,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:41
7/25/22,15:41:00,C,33.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:41
7/25/22,15:42:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:42
7/25/22,15:42:00,C,31.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:42
7/25/22,15:42:00,C,34.5,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:42
7/25/22,15:42:00,C,32.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:42
7/25/22,15:42:00,C,33,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:42
7/25/22,15:42:00,C,33,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:42
7/25/22,15:42:00,C,32,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:42
7/25/22,15:42:00,C,30.5,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:42
7/25/22,15:42:00,C,32,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:42
7/25/22,15:42:00,C,33,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:42
7/25/22,15:42:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:42
7/25/22,15:42:00,C,35.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:42
7/25/22,15:42:00,C,32,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:42
7/25/22,15:43:00,C,36,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:43
7/25/22,15:43:00,C,32.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:43
7/25/22,15:43:00,C,32,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:43
7/25/22,15:43:00,C,31.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:43
7/25/22,15:43:00,C,36,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:43
7/25/22,15:43:00,C,32,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:43
7/25/22,15:43:00,C,35.5,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:43
7/25/22,15:43:00,C,35,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:43
7/25/22,15:43:00,C,34,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:43
7/25/22,15:43:00,C,33,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:43
7/25/22,15:43:00,C,33,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:43
7/25/22,15:43:00,C,32.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:43
7/25/22,15:43:00,C,37,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:43
7/25/22,15:43:00,C,36,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:43
7/25/22,15:43:00,C,32.5,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:43
7/25/22,15:43:00,C,33,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:43
7/25/22,15:43:00,C,33.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:43
7/25/22,15:43:00,C,33.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:43
7/25/22,15:43:00,C,33.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:43
7/25/22,15:44:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:44
7/25/22,15:44:00,C,31.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:44
7/25/22,15:44:00,C,34.5,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:44
7/25/22,15:44:00,C,32.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:44
7/25/22,15:44:00,C,33,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:44
7/25/22,15:44:00,C,33,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:44
7/25/22,15:44:00,C,32,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:44
7/25/22,15:44:00,C,30.5,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:44
7/25/22,15:44:00,C,32,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:44
7/25/22,15:44:00,C,32.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:44
7/25/22,15:44:00,C,32,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:44
7/25/22,15:44:00,C,35.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:44
7/25/22,15:44:00,C,32,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:44
7/25/22,15:45:00,C,35.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:45
7/25/22,15:45:00,C,32.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:45
7/25/22,15:45:00,C,32,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:45
7/25/22,15:45:00,C,31.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:45
7/25/22,15:45:00,C,36,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:45
7/25/22,15:45:00,C,32,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:45
7/25/22,15:45:00,C,35.5,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:45
7/25/22,15:45:00,C,34.5,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:45
7/25/22,15:45:00,C,33.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:45
7/25/22,15:45:00,C,33,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:45
7/25/22,15:45:00,C,32.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:45
7/25/22,15:45:00,C,32.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:45
7/25/22,15:45:00,C,37,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:45
7/25/22,15:45:00,C,35.5,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:45
7/25/22,15:45:00,C,32.5,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:45
7/25/22,15:45:00,C,33,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:45
7/25/22,15:45:00,C,33.5,Green,STSA,Green STSA,Q4,iButton,7/25/22 15:45
7/25/22,15:45:00,C,33.5,Green,STSA,Green STSA,Q6,iButton,7/25/22 15:45
7/25/22,15:45:00,C,33.5,Green,STSA,Green STSA,Q7,iButton,7/25/22 15:45
7/25/22,15:46:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/25/22 15:46
7/25/22,15:46:00,C,31.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/25/22 15:46
7/25/22,15:46:00,C,34.5,Brown,STSA,Brown STSA,Q1,iButton,7/25/22 15:46
7/25/22,15:46:00,C,32.5,Brown,STSA,Brown STSA,Q4,iButton,7/25/22 15:46
7/25/22,15:46:00,C,33,Brown,STSA,Brown STSA,Q7,iButton,7/25/22 15:46
7/25/22,15:46:00,C,32.5,Brown,STSA,Brown STSA,Q9,iButton,7/25/22 15:46
7/25/22,15:46:00,C,32,Green,SAPE,Green SAPE,Q1,iButton,7/25/22 15:46
7/25/22,15:46:00,C,30.5,Green,SAPE,Green SAPE,Q3,iButton,7/25/22 15:46
7/25/22,15:46:00,C,32,Green,SAPE,Green SAPE,Q6,iButton,7/25/22 15:46
7/25/22,15:46:00,C,32.5,Green,SAPE,Green SAPE,Q7,iButton,7/25/22 15:46
7/25/22,15:46:00,C,31.5,Green,SAPE,Green SAPE,Q9,iButton,7/25/22 15:46
7/25/22,15:46:00,C,35.5,Green,STSA,Green STSA,Q5,iButton,7/25/22 15:46
7/25/22,15:46:00,C,31.5,Green,STSA,Green STSA,Q9,iButton,7/25/22 15:46
7/25/22,15:47:00,C,35.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/25/22 15:47
7/25/22,15:47:00,C,32,Brown,SAPE,Brown SAPE,Q2,iButton,7/25/22 15:47
7/25/22,15:47:00,C,32,Brown,SAPE,Brown SAPE,Q3,iButton,7/25/22 15:47
7/25/22,15:47:00,C,31.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/25/22 15:47
7/25/22,15:47:00,C,35.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/25/22 15:47
7/25/22,15:47:00,C,32,Brown,SAPE,Brown SAPE,Q9,iButton,7/25/22 15:47
7/25/22,15:47:00,C,35,Brown,STSA,Brown STSA,Q2,iButton,7/25/22 15:47
7/25/22,15:47:00,C,34.5,Brown,STSA,Brown STSA,Q3,iButton,7/25/22 15:47
7/25/22,15:47:00,C,33.5,Brown,STSA,Brown STSA,Q5,iButton,7/25/22 15:47
7/25/22,15:47:00,C,33,Brown,STSA,Brown STSA,Q6,iButton,7/25/22 15:47
7/25/22,15:47:00,C,32.5,Green,SAPE,Green SAPE,Q2,iButton,7/25/22 15:47
7/25/22,15:47:00,C,32.5,Green,SAPE,Green SAPE,Q4,iButton,7/25/22 15:47
7/25/22,15:47:00,C,36.5,Green,SAPE,Green SAPE,Q5,iButton,7/25/22 15:47
7/25/22,15:47:00,C,35.5,Green,STSA,Green STSA,Q1,iButton,7/25/22 15:47
7/25/22,15:47:00,C,32,Green,STSA,Green STSA,Q2,iButton,7/25/22 15:47
7/25/22,15:47:00,C,32.5,Green,STSA,Green STSA,Q3,iButton,7/25/22 15:47
